"","EH_ID","experiment","labels","weight","weight_dpi0","relative_weight","fecweight_flot","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","Locality","Genome","mouse_strain","IDD","Dam","Gen","Sir","IDS","Sir.1","Gen.1","Born","Fpar","LS","MM","FF","ID","PIN","Sex","Gen.2","Wean","BW10","BW20","Clip","Departure","NOTE","Parent1","Parent2","HybridStatus","ageAtdpi0expe1a","Batch","primary_infection","InfectionStrain","challenge_infection","contamination","infection_history","InfectionHistoryTotal","Conc_DNA","A260","A280","R260.280","R260.230","Fecal_status","Mouse_status","fecweight_DNA","Extraction_round_1","Extraction_round_2","Faeces_for_RNA.Extraction","mean_Neubauer","oocysts.per.tube","OPG","Total_DNA","Microbial_density","Genome_copies","Tm","Infection","Genome_copies_ngDNA","DNA_sample","DNA_g_feces","Genome_copies_gFaeces"
"155","LM0191","E57","E57aBCY",20.45,21.97,93.0814747382795,0.54,"10",2,5,4,5,1," BUSNA x STRA "," mus x dom "," BUSNA_STRA "," SY ",6114,60," STRA "," SY ",6345,55,"2018-02-23",2,3,"0","3"," EX ",621," F ","F1","1F","7.07",12.2,"P3",NA,NA," BUSNA "," STRA "," inter subsp. hybrids ",19.4285714285714,1,"E88",NA,NA,NA,NA,NA,50.5,1.01,0.525,1.92,2.74,NA,NA,0.0533,"with_beads","with_beads","Available",4,40000,74074.0740740741,2.02,0.0378986866791745,83516.2339541958,74.553108215332,"Positive",1670.32467908392,2020,37898.6866791745,63303111.665094
"156","LM0191","E57","E57aJLN",21.82,21.97,99.3172507965407,0.75,"11",0,0,0,0,1," BUSNA x STRA "," mus x dom "," BUSNA_STRA "," SY ",6114,60," STRA "," SY ",6345,55,"2018-02-23",2,3,"0","3"," EX ",621," F ","F1","1F","7.07",12.2,"P3",NA,NA," BUSNA "," STRA "," inter subsp. hybrids ",19.4285714285714,1,"E88",NA,NA,NA,NA,NA,161.5,3.229,1.745,1.85,1.3,NA,NA,0.0612,"with_beads","with_beads",NA,0,0,0,6.46,0.105555555555556,3553.9761267268,74.8664093017578,"Positive",71.0795225345359,6460,105555.555555556,7502838.48975657
"157","LM0192","E57","E57aGUX",21.06,21.06,100,0.98,"0",0,0,0,0,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,243.4,4.869,2.751,1.77,1.58,NA,NA,0.0408,"with_beads","with_beads",NA,0,0,0,9.736,0.238627450980392,0,67.2732086181641,"Negative",0,9736,238627.450980392,0
"158","LM0192","E57","E57aBCJ",21.17,21.06,100.522317188984,0,"1",NA,NA,NA,NA,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,233.8,4.676,2.581,1.81,1.9,NA,NA,0.0605,"with_beads","with_beads","Available",NA,NA,0,9.352,0.154578512396694,0,65.4145050048828,"Negative",0,9352,154578.512396694,0
"159","LM0192","E57","E57aIVX",21.45,21.06,101.851851851852,0,"2",NA,NA,NA,NA,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","LM0192","E57","E57aKNU",21.82,21.06,103.60873694207,0,"3",NA,NA,NA,NA,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,66.1,1.321,0.713,1.85,1.92,NA,NA,0.0405,"with_beads","with_beads",NA,NA,NA,0,2.644,0.065283950617284,89.2542982068826,75.021354675293,"Positive",1.78508596413765,2644,65283.9506172839,116537.463930369
"161","LM0192","E57","E57aEHN",21.6,21.06,102.564102564103,1.37,"4",0,0,0,0,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,126.7,2.534,1.383,1.83,1.94,NA,NA,0.0516,"with_beads","with_beads",NA,0,0,0,5.068,0.0982170542635659,230.643784794235,75.0177841186523,"Positive",4.6128756958847,5068,98217.0542635659,453063.062533792
"162","LM0192","E57","E57aEHX",21.13,21.06,100.332383665717,2.07,"5",0,0,0,0,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,297.6,5.951,3.306,1.8,1.77,NA,NA,0.0628,"with_beads","with_beads","Available",0,0,0,11.904,0.189554140127389,NA,NA,NA,NA,11904,189554.140127389,NA
"163","LM0192","E57","E57aDMO",20.95,21.06,99.4776828110161,1.08,"6",0,0,0,0,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,202.2,4.043,2.193,1.84,2.1,NA,NA,0.0342,"with_beads","with_beads",NA,0,0,0,8.088,0.236491228070175,4572.19773120262,75.0177841186523,"Positive",91.4439546240525,8088,236491.228070175,21625693.1286356
"164","LM0192","E57","E57aEMT",20.74,21.06,98.4805318138651,1.07,"7",0,1,1,3,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,78.6,1.573,0.85,1.85,1.91,NA,NA,0.0115,"with_beads","with_beads","Available",1.25,12500,11682.2429906542,3.144,0.273391304347826,726483.298386035,74.553108215332,"Positive",14529.6659677207,3144,273391.304347826,3972284330.65338
"165","LM0192","E57","E57aQSY",19.67,21.06,93.3998100664767,0.75,"8",35,39,62,43,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,20.3,0.407,0.197,2.07,1.54,NA,NA,0.0508,"with_beads","with_beads",NA,44.75,447500,596666.666666667,0.812,0.0159842519685039,1735745.60105774,74.7114715576172,"Positive",34714.9120211547,812,15984.2519685039,554891900.810583
"166","LM0192","E57","E57aKPV",19.29,21.06,91.5954415954416,0.85,"9",13,4,17,12,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,149.9,2.997,1.638,1.83,2.01,NA,NA,0.0487,"with_beads","with_beads",NA,11.5,115000,135294.117647059,5.996,0.123121149897331,532165.820616877,74.7114715576172,"Positive",10643.3164123375,5996,123121.149897331,1310417355.40813
"167","LM0192","E57","E57aAGL",19.66,21.06,93.35232668566,0.68,"10",0,0,0,0,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,268.8,5.376,2.959,1.82,2,NA,NA,0.0492,"with_beads","with_beads",NA,0,0,0,10.752,0.218536585365854,17285.9530496113,75.0177841186523,"Positive",345.719060992225,10752,218536.585365854,75552263.0851302
"168","LM0192","E57","E57aTWZ",19.91,21.06,94.5394112060779,0.64,"11",0,0,0,0,1," BUSNA x PWD "," mus x mus "," BUSNA_PWD "," SY ",6115,60," PWD "," SY ",7040,43,"2018-04-01",3,4,"2","2"," EX ",752," M ","F1","1M","6.44",12.24,"P2",NA,NA," BUSNA "," PWD "," outbred hybrids ",14.1428571428571,1,"E88",NA,NA,NA,NA,NA,211.3,4.225,2.301,1.84,2.13,NA,NA,0.0436,"with_beads","with_beads","Available",0,0,0,8.452,0.193853211009174,NA,NA,NA,NA,8452,193853.211009174,NA
"169","LM0193","E57","E57aGUW",16.4,16.4,100,1.39,"0",0,0,0,0,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,163.2,3.263,1.763,1.85,2.09,NA,NA,NA,NA,NA,"Available",0,0,0,6.528,NA,NA,NA,NA,NA,6528,NA,NA
"170","LM0193","E57","E57aNRX",16.75,16.4,102.134146341463,0,"1",NA,NA,NA,NA,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","LM0193","E57","E57aFKO",15.88,16.4,96.8292682926829,0,"2",NA,NA,NA,NA,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","LM0193","E57","E57aAEN",16.48,16.4,100.487804878049,0,"3",NA,NA,NA,NA,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","LM0193","E57","E57aIVZ",15.95,16.4,97.2560975609756,0.58,"4",0,0,0,0,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,257.5,5.15,2.787,1.85,2.13,NA,NA,NA,NA,NA,NA,0,0,0,10.3,NA,NA,NA,NA,NA,10300,NA,NA
"174","LM0193","E57","E57aAGS",15.57,16.4,94.9390243902439,0.97,"5",0,0,0,0,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","LM0193","E57","E57aDJP",14.94,16.4,91.0975609756098,0.83,"6",0,0,0,0,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,42.1,0.843,0.451,1.87,1.41,NA,NA,0.0251,"with_beads","with_beads","Available",0,0,0,1.684,0.0670916334661354,NA,NA,NA,NA,1684,67091.6334661355,NA
"176","LM0193","E57","E57aBDL",14.39,16.4,87.7439024390244,0.43,"7",1,1,1,0,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,137.3,2.746,1.463,1.88,2.49,NA,NA,0.0223,"with_beads","with_beads",NA,0.75,7500,17441.8604651163,5.492,0.24627802690583,NA,NA,NA,NA,5492,246278.02690583,NA
"177","LM0193","E57","E57aHNZ",12.62,16.4,76.9512195121951,0,"8",NA,NA,NA,NA,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","LM0193","E57","E57aDTV",NA,16.4,NA,0,"9",NA,NA,NA,NA,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable","Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","LM0193","E57","E57aRTY",NA,16.4,NA,0,"10",NA,NA,NA,NA,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable","Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","LM0193","E57","E57aDGX",NA,16.4,NA,0,"11",NA,NA,NA,NA,1," Buskovice "," mus "," BUSNA_BUSNA "," SY ",8209,62," BUSNA "," SY ",8208,62,"2018-04-20",1,3,"1","2"," EX ",872," F ","63","1F","5.32",8.92,"L3",NA,NA," BUSNA "," BUSNA "," parental strains ",11.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable","Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","LM0194","E57","E57aLNU",20.37,20.37,100,1.21,"0",0,0,0,0,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,228.2,4.564,2.558,1.78,1.61,NA,NA,0.1065,"with_beads","with_beads","Available",0,0,0,9.128,0.0857089201877934,0,77.0749359130859,"Negative",0,9128,85708.9201877934,0
"182","LM0194","E57","E57aNWZ",20.55,20.37,100.883652430044,0,"1",NA,NA,NA,NA,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,95.7,1.914,1.043,1.83,2.05,NA,NA,0.073,"with_beads","with_beads","Available",NA,NA,0,3.828,0.0524383561643836,0,81.9309387207031,"Negative",0,3828,52438.3561643836,0
"183","LM0194","E57","E57aEIP",20.07,20.37,98.5272459499264,0,"2",NA,NA,NA,NA,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,180.8,3.615,1.966,1.84,1.64,NA,NA,0.0581,"with_beads","with_beads",NA,NA,NA,0,7.232,0.12447504302926,0,81.4700927734375,"Negative",0,7232,124475.04302926,0
"184","LM0194","E57","E57aNQY",19.69,20.37,96.6617574864998,0,"3",NA,NA,NA,NA,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,119.8,2.397,1.305,1.84,1.19,NA,NA,0.0734,"with_beads","with_beads",NA,NA,NA,0,4.792,0.0652861035422343,111.708458657882,74.6537475585938,"Positive",2.23416917315764,4792,65286.1035422343,145860.199969638
"185","LM0194","E57","E57aKNX",19.48,20.37,95.6308296514482,0.95,"4",0,0,0,0,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,257.1,5.141,2.865,1.79,1.72,NA,NA,0.0549,"with_beads","with_beads",NA,0,0,0,10.284,0.187322404371585,0,74.3663787841797,"Positive",0,10284,187322.404371585,0
"186","LM0194","E57","E57aJLQ",19.48,20.37,95.6308296514482,1.19,"5",0,0,0,0,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,98.4,1.968,1.052,1.87,1.28,NA,NA,0.0964,"with_beads","with_beads",NA,0,0,0,3.936,0.0408298755186722,43383.9453073987,74.6537475585938,"Positive",867.678906147975,3936,40829.8755186722,35427221.7281995
"187","LM0194","E57","E57aAMY",19.39,20.37,95.1890034364261,1.02,"6",0,0,0,0,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,145.6,2.913,1.669,1.75,1.23,NA,NA,0.0852,"with_beads","with_beads",NA,0,0,0,5.824,0.0683568075117371,NA,NA,NA,NA,5824,68356.8075117371,NA
"188","LM0194","E57","E57aAHU",18.63,20.37,91.4580265095729,0.86,"7",0,0,0,0,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,237.3,4.747,2.587,1.83,1.94,NA,NA,0.1136,"with_beads","with_beads",NA,0,0,0,9.492,0.083556338028169,207451.35797385,74.8048858642578,"Positive",4149.027159477,9492,83556.338028169,346677515.825314
"189","LM0194","E57","E57aDEY",17.2,20.37,84.4378988708885,0.17,"8",18,20,13,19,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,259.2,5.184,2.803,1.85,2.74,NA,NA,0.0416,"with_beads","with_beads",NA,17.5,175000,1029411.76470588,10.368,0.249230769230769,1140718.08740897,74.6537475585938,"Positive",22814.3617481794,10368,249230.769230769,5686040928.00779
"190","LM0194","E57","E57aRUV",16.55,20.37,81.2469317623957,0.41,"9",13,7,15,12,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,285.4,5.708,3.155,1.81,1.89,NA,NA,0.0242,"with_beads","with_beads",NA,11.75,117500,286585.365853659,11.416,0.471735537190083,0,76.1818695068359,"Negative",0,11416,471735.537190083,0
"191","LM0194","E57","E57aEMX",17.99,20.37,88.3161512027491,0.65,"10",11,21,10,3,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,220.7,4.414,2.425,1.82,2.08,NA,NA,0.0515,"with_beads","with_beads",NA,11.25,112500,173076.923076923,8.828,0.171417475728155,17351.3269047284,74.6575775146484,"Positive",347.026538094568,8828,171417.475728155,59486413.1708513
"192","LM0194","E57","E57aCTZ",18.32,20.37,89.9361806578301,1.16,"11",0,2,0,0,1,"Schweben 2"," dom "," SCHUNT_SCHUNT "," SY ",7907,37," SCHUNT "," SY ",7904,37,"2018-05-01",3,6,"5","1"," EX ",920," M ","38","1M","5.82",9.51,"L2",NA,NA," SCHUNT "," SCHUNT "," parental strains ",9.85714285714286,1,"E88",NA,NA,NA,NA,NA,212.8,4.256,2.374,1.79,1.63,NA,NA,0.0707,"with_beads","with_beads",NA,0.5,5000,4310.34482758621,8.512,0.12039603960396,17619.4301234983,74.9599456787109,"Positive",352.388602469966,8512,120396.03960396,42426192.1389583
"193","LM0195","E57","E57aOPY",16.88,16.88,100,1.03,"0",0,0,0,0,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",722," M ","F1","1M","5.39",10.01,"P4",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,156.8,3.136,1.697,1.85,2.11,NA,NA,0.0655,"with_beads","with_beads",NA,0,0,0,6.272,0.0957557251908397,0,79.0438385009766,"Negative",0,6272,95755.7251908397,0
"194","LM0195","E57","E57aEQU",16.96,16.88,100.473933649289,0,"1",NA,NA,NA,NA,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",722," M ","F1","1M","5.39",10.01,"P4",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,296.4,5.929,3.244,1.83,1.68,NA,NA,0.0684,"with_beads","with_beads",NA,NA,NA,0,11.856,0.173333333333333,0,77.4963912963867,"Negative",0,11856,173333.333333333,0
"195","LM0195","E57","E57aGVZ",17.16,16.88,101.658767772512,0,"2",NA,NA,NA,NA,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",722," M ","F1","1M","5.39",10.01,"P4",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","LM0195","E57","E57aEGS",17.22,16.88,102.014218009479,0,"3",NA,NA,NA,NA,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",722," M ","F1","1M","5.39",10.01,"P4",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","LM0195","E57","E57aJVY",17.23,16.88,102.07345971564,1.41,"4",0,0,0,0,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",722," M ","F1","1M","5.39",10.01,"P4",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,131.2,2.623,1.415,1.85,2.09,NA,NA,0.0528,"with_beads","with_beads","Available",0,0,0,5.248,0.0993939393939394,946.637635257514,74.6590728759766,"Positive",18.9327527051503,5248,99393.9393939394,1881800.87493615
"198","LM0195","E57","E57aPTV",17.13,16.88,101.481042654028,1.65,"5",0,0,0,0,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",722," M ","F1","1M","5.39",10.01,"P4",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,196.5,3.93,2.159,1.82,1.79,NA,NA,0.0669,"with_beads","with_beads","Available",0,0,0,7.86,0.117488789237668,5200.42128794178,74.6515884399414,"Positive",104.008425758836,7860,117488.789237668,12219824.0129215
"199","LM0195","E57","E57aDGU",17.01,16.88,100.770142180095,1.15,"6",0,0,0,0,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",722," M ","F1","1M","5.39",10.01,"P4",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,197.7,3.953,2.149,1.84,2.21,NA,NA,0.062,"with_beads","with_beads",NA,0,0,0,7.908,0.127548387096774,68762.1279374884,74.8027038574219,"Positive",1375.24255874977,7908,127548.387096774,175409970.235374
